id,name,機構統一編號,資料來源系統代號,資料來源系統,原機構代碼,主類別,次類別,address,許可狀態
AFA00322032,盤古銀髮股份有限公司附設臺北市私立家倍安居家長照機構,76322797,C04,長照機構暨長照人員相關管理資訊系統,1V0100009,T06,T0601,臺北市大同區民權里民權西路118巷12號1樓,C04
AFA00322050,中華民國長期照護推廣協會附設私立不老居家長照機構,72763884,C04,長照機構暨長照人員相關管理資訊系統,1N0100002,T06,T0601,臺北市中山區興亞里長安東路2段52號9樓之4,C08
AFA00322186,宗展股份有限公司附設臺北市私立辰心居家長照機構,86033281,C04,長照機構暨長照人員相關管理資訊系統,1V0100010,T06,T0601,臺北市大同區永樂里西寧北路112號4樓之1,C04
AFA00322546,私立好幫守居家長照機構,76325794,C04,長照機構暨長照人員相關管理資訊系統,1X0100011,T06,T0601,臺北市士林區葫蘆里延平北路5段225號4樓之2,C04
AFA00322555,有限責任臺北市樂見在照顧服務勞動合作社附設私立樂見在居家長照機構,76333247,C04,長照機構暨長照人員相關管理資訊系統,1T0100002,T06,T0601,臺北市松山區中崙里松山區八德路二段447號7樓,C04
AFA00322825,臺北市私立璞馨居家長照機構,76338670,C04,長照機構暨長照人員相關管理資訊系統,1X0100012,T06,T0601,臺北市萬華區忠德里東園街66巷21弄51號2樓,C04
AFA00322951,敦隆股份有限公司附設臺北市私立北醫居家長照機構,52795206,C04,長照機構暨長照人員相關管理資訊系統,1V0100011,T06,T0601,臺北市大安區法治里基隆路2段172之1號16樓之4(1810室),C08
AFA00323842,臺北市私立加恩居家長照機構,88388153,C04,長照機構暨長照人員相關管理資訊系統,1X0100013,T06,T0601,臺北市中正區南福里羅斯福路1段28號4樓,C04
AFA00323888,喜樂園長照股份有限公司附設臺北市私立喜樂園居家長照機構,76660380,C04,長照機構暨長照人員相關管理資訊系統,1R0100011,T06,T0601,臺北市松山區吉祥里八德路4段123號2樓之4,C04
AFA00323950,臺北市私立跑居家長照機構,76663078,C04,長照機構暨長照人員相關管理資訊系統,1X0100014,T06,T0601,臺北市士林區葫東里重慶北路4段250號3樓313室,C04
AFA00324021,有限責任臺灣第二照顧服務勞動合作社附設臺北市私立二顧居家長照機構,9662986,C04,長照機構暨長照人員相關管理資訊系統,1R0100012,T06,T0601,臺北市中正區羅斯福路一段102號8樓,C04
AFA00324247,臺北市私立安家居家長照機構,76740357,C04,長照機構暨長照人員相關管理資訊系統,1X0100015,T06,T0601,臺北市文山區景行里景文街42號3樓302室,C04
AFA00324805,元愷有限公司附設臺北市私立安愷居家長照機構,76919493,C04,長照機構暨長照人員相關管理資訊系統,1V0100012,T06,T0601,臺北市中山區恆安里農安街32號8樓之3之4,C04
AFA00325840,安德利互聯網股份有限公司附設臺北市私立安德利居家長照機構,83460578,C04,長照機構暨長照人員相關管理資訊系統,1V0100013,T06,T0601,臺北市中山區復華里長春路410號10樓之1,C04
AFA00325868,逸居股份有限公司附設臺北市私立幸福時光居家長照機構,88104450,C04,長照機構暨長照人員相關管理資訊系統,1V0100014,T06,T0601,臺北市大安區錦安里永康街75巷1號1樓,C04
AFA00325967,向上偕老科技股份有限公司附設私立向上居家長照機構,55693316,C04,長照機構暨長照人員相關管理資訊系統,1V0100015,T06,T0601,臺北市中正區幸市里新生南路1段102號4樓,C08
AFA00326047,樂昱有限公司附設臺北市私立樂昱居家長照機構,77403348,C04,長照機構暨長照人員相關管理資訊系統,1V0100016,T06,T0601,臺北市北投區文林里文林北路262號2樓,C04
AFA00326100,中華民國紅十字會附設私立博愛居家長照機構,3708802,C04,長照機構暨長照人員相關管理資訊系統,1N0100003,T06,T0601,臺北市萬華區菜園里康定路62號11樓,C04
AFA00326137,臺北市私立一心居家長照機構,77216767,C04,長照機構暨長照人員相關管理資訊系統,1X0100016,T06,T0601,臺北市松山區吉仁里八德路3段186號6樓之1,C04
AFA00326272,美而美居家長照股份有限公司附設臺北市私立美而美居家長照機構,83627845,C04,長照機構暨長照人員相關管理資訊系統,1V0100017,T06,T0601,臺北市中山區新生里吉林路245號4樓403室,C04
AFA00326344,臺北市私立喜宇居家長照機構,77548914,C04,長照機構暨長照人員相關管理資訊系統,1X0100017,T06,T0601,臺北市松山區慈祐里臺北市松山區八德路四段678號6樓之1,C04
AFA00326650,尚禾禮企業有限公司附設私立六善居家長照機構,77674670,C04,長照機構暨長照人員相關管理資訊系統,1V0100018,T06,T0601,臺北市松山區東光里健康路182號3樓,C08
AFA00326740,恩揚有限公司附設臺北市私立恩揚居家長照機構,77791760,C04,長照機構暨長照人員相關管理資訊系統,1R0100013,T06,T0601,臺北市文山區萬祥里羅斯福路5段225之1號1樓,C04
AFA00326803,臺北市私立可馨居家長照機構,77812189,C04,長照機構暨長照人員相關管理資訊系統,1X0100018,T06,T0601,臺北市大安區建倫里忠孝東路4段162號12樓之3,C04
AFA00327046,臺北市私立燿翔居家長照機構,77653598,C04,長照機構暨長照人員相關管理資訊系統,1X0100019,T06,T0601,臺北市大安區信義路4段279號8樓（808室）,C04
AFA00327109,社團法人台灣博齡協會附設臺北市私立博齡居家長照機構,42381142,C04,長照機構暨長照人員相關管理資訊系統,1R0100014,T06,T0601,臺北市中山區中山里民生東路1段70號7樓,C05
AFA00327118,喜安健康長期照顧有限公司附設臺北市私立仁安居家式長期照顧服務機構,83799543,C04,長照機構暨長照人員相關管理資訊系統,1R0100015,T06,T0601,臺北市信義區新仁里忠孝東路4段553巷46弄8號2樓,C04
AFA00327271,臺北市私立安民居家長照機構,78741748,C04,長照機構暨長照人員相關管理資訊系統,1X0100020,T06,T0601,臺北市士林區福德里文林路342號7樓K711室,C04
AFA00327280,美樺股份有限公司附設私立美美居家長照機構,83625240,C04,長照機構暨長照人員相關管理資訊系統,1V0100019,T06,T0601,臺北市中正區黎明里重慶南路1段121號5樓之2,C04
AFA00327802,社團法人中華國際基督教十字架協會附設臺北市私立真平安居家長照機構,88097578,C04,長照機構暨長照人員相關管理資訊系統,1R0100016,T06,T0601,臺北市中正區黎明里衡陽路10號12樓,C08
AFA00327866,謙和園健康福祉有限公司附設臺北市私立溫邸家居家長照機構,88174223,C04,長照機構暨長照人員相關管理資訊系統,1V0100020,T06,T0601,臺北市中山區民安里新生北路2段72巷23號1樓,C04
AFA00327901,柚樂國際健康管理顧問股份有限公司附設私立柚樂居家長照機構,52856596,C04,長照機構暨長照人員相關管理資訊系統,1V0100021,T06,T0601,臺北市大安區忠孝東路4段148號11樓之2,C05
AFA00328243,普眾股份有限公司附設臺北市私立普眾居家長照機構,88100047,C04,長照機構暨長照人員相關管理資訊系統,1V0100022,T06,T0601,臺北市南港區新光里昆陽街152巷39號1樓,C04
AFA00328252,馨瀅股份有限公司附設私立馨瀅居家長照機構,88097155,C04,長照機構暨長照人員相關管理資訊系統,1V0100023,T06,T0601,臺北市大同區永樂里迪化街一段149號3樓,C04
AFA00328360,京鶴實業有限公司附設臺北市私立悅康居家長照機構,45881872,C04,長照機構暨長照人員相關管理資訊系統,1V0100024,T06,T0601,臺北市中正區黎明里許昌街42之1號7樓700室,C04
AFA00328478,智慧長照有限公司附設臺北市私立愛關懷居家長照機構,88099891,C04,長照機構暨長照人員相關管理資訊系統,1R0100017,T06,T0601,臺北市信義區忠孝東路5段1號2樓207室,C04
AFA00329143,康捷居家長照有限公司附設臺北市私立康捷居家式服務類長期照顧服務機構,83155388,C04,長照機構暨長照人員相關管理資訊系統,1V0100025,T06,T0601,臺北市大同區民權西路225巷6號1樓,C04
AFA00329567,榮萊有限公司附設臺北市私立榮萊居家長照機構,83050510,C04,長照機構暨長照人員相關管理資訊系統,1R0100018,T06,T0601,臺北市信義區廣居里松德路12號12樓E室,C08
AFA00329747,臺北市私立雨爾起緣居家長照機構,88116239,C04,長照機構暨長照人員相關管理資訊系統,1X0100023,T06,T0601,臺北市信義區黎順里基隆路2段145號10樓103室,C08
AFA00329936,廣和順科技股份有限公司附設私立家天使居家長照機構,52870464,C04,長照機構暨長照人員相關管理資訊系統,1R0100019,T06,T0601,臺北市信義區中興里信義路4段401號8樓,C04
AFA00330114,芊潁顧問有限公司附設臺北市私立芊潁居家長照機構,83399645,C04,長照機構暨長照人員相關管理資訊系統,1R0100020,T06,T0601,臺北市中山區行政里建國北路3段92號3樓(D316室),C04
AFA00330123,瑞兆居服股份有限公司附設臺北市私立瑞兆居家長照機構,88122231,C04,長照機構暨長照人員相關管理資訊系統,1R0100021,T06,T0601,臺北市中山區中庄里民生東路2段119號3樓之3,C04
AFA00330556,新保生活關懷股份有限公司附設私立新保居家長照機構,88124414,C04,長照機構暨長照人員相關管理資訊系統,1R0100022,T06,T0601,臺北市信義區興隆里仁愛路4段520號4樓,C08
AFA00330574,財團法人佳醫健康基金會附設臺北市私立佳醫居家長照機構,88118927,C04,長照機構暨長照人員相關管理資訊系統,1S0100012,T06,T0601,臺北市松山區南京東路五段8-10號503室,C04
AFA00330583,北醫大管理顧問股份有限公司附設私立杏芳居家長照機構,88123288,C04,長照機構暨長照人員相關管理資訊系統,1R0100023,T06,T0601,臺北市文山區萬美街一段25號地下之1(17室),C04
AFA00330673,秉心有限公司附設臺北市私立秉心居家長照機構,82850211,C04,長照機構暨長照人員相關管理資訊系統,1V0100027,T06,T0601,臺北市松山區光復北路119-1號2樓,C04
AFA00330718,詮順居家長照有限公司附設臺北市私立詮順居家長照機構,82941629,C04,長照機構暨長照人員相關管理資訊系統,1R0100024,T06,T0601,臺北市中山區力行里復興北路62號2樓之2,C04
AFA00330871,安理健康事業股份有限公司附設臺北市私立安理居家長照機構,83383236,C04,長照機構暨長照人員相關管理資訊系統,1V0100028,T06,T0601,臺北市中正區光復里重慶南路1段10號8樓之15(111室),C04
AFA00331096,餘慶之家健康股份有限公司附設臺北市私立餘慶居家長照機構,88169684,C04,長照機構暨長照人員相關管理資訊系統,1V0100029,T06,T0601,臺北市大同區永樂里塔城街39號10樓,C04
AFA00331285,臺北市私立福樂居家長照機構,88166011,C04,長照機構暨長照人員相關管理資訊系統,1X0100026,T06,T0601,臺北市大同區西寧北路78號8樓J室,C04
AFA00331294,臺北市私立悠樂活居家長照機構,88168658,C04,長照機構暨長照人員相關管理資訊系統,1X0100027,T06,T0601,臺北市大同區揚雅里昌吉街81巷19號1樓,C04
AFA00331447,臺北市私立好運居家長照機構,88168806,C04,長照機構暨長照人員相關管理資訊系統,1X0100028,T06,T0601,臺北市內湖區民權東路6段266號,C04
AFA00331492,台灣居護股份有限公司附設臺北市私立聯承居家長照機構,88168242,C04,長照機構暨長照人員相關管理資訊系統,1R0100025,T06,T0601,臺北市大安區義村里忠孝東路3段136號11樓1102辦公室,C04
AFA00331500,社團法人寧祈全人健康生命關懷協會附設臺北市私立寧祈居家長照機構,42321187,C04,長照機構暨長照人員相關管理資訊系統,1R0100026,T06,T0601,臺北市中山區中山里民生東路1段42號12樓之14,C04
AFA00331528,泉益居家有限公司附設臺北市私立泉益居家長照機構,83205107,C04,長照機構暨長照人員相關管理資訊系統,1R0100028,T06,T0601,臺北市文山區忠順街一段20號1樓,C04
AFA00331537,忠孝事業有限公司附設臺北市私立忠孝居家長照機構,88165821,C04,長照機構暨長照人員相關管理資訊系統,1R0100027,T06,T0601,臺北市北投區榮華里明德路283號3樓,C04
AFA00331672,臺北市私立家福居家長照機構,88170444,C04,長照機構暨長照人員相關管理資訊系統,1X0100029,T06,T0601,臺北市信義區六合里松仁路252號1樓,C05
AFA00332004,大仁長照股份有限公司附設臺北市私立大仁居家長照機構,88174960,C04,長照機構暨長照人員相關管理資訊系統,1V0100030,T06,T0601,臺北市士林區仁勇里文林路285號1樓B室,C08
AFA00332095,社團法人中華長照協會附設臺北市私立永樂居家長照機構,88170280,C04,長照機構暨長照人員相關管理資訊系統,1R0100029,T06,T0601,臺北市文山區興豐里興隆路一段261號1樓,C04
AFA00332491,臺北市私立前瞻居家長照機構,88172442,C04,長照機構暨長照人員相關管理資訊系統,1X0100030,T06,T0601,臺北市文山區興昌里辛亥路4段21巷10號9樓,C04
AFA00332572,財團法人一粒麥子社會福利慈善事業基金會附設臺北市私立有福居家長照機構,15744887,C04,長照機構暨長照人員相關管理資訊系統,1S0100013,T06,T0601,臺北市萬華區萬大路237巷13弄5號1樓,C05
AFA00333012,一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,88179183,C04,長照機構暨長照人員相關管理資訊系統,1R0100031,T06,T0601,臺北市松山區吉仁里延吉街11號4樓之1（A室）,C04
AFA00333238,銀享全球股份有限公司附設臺北市私立銀享居家長照機構,88182005,C04,長照機構暨長照人員相關管理資訊系統,1R0100032,T06,T0601,臺北市大安區仁慈里復興南路1段259號8樓之1(805室),C04
AFA00333580,耀生長期照顧服務股份有限公司附設臺北市私立耀生居家長照機構,88185755,C04,長照機構暨長照人員相關管理資訊系統,1V0100031,T06,T0601,臺北市中正區幸市里忠孝東路2段130號11樓之8,C04
AFA00333995,鴻源長期照顧股份有限公司附設臺北市私立旭樂居家長照機構,91002816,C04,長照機構暨長照人員相關管理資訊系統,1R0100033,T06,T0601,臺北市士林區承德里承德路四段80巷2號3樓,C04
AFA00334237,臺北市私立永欣居家長照機構,88194889,C04,長照機構暨長照人員相關管理資訊系統,1X0100031,T06,T0601,臺北市北投區豐年里中央北路二段371號1樓,C04
AFA00334642,溫心企業有限公司附設臺北市私立溫心居家長照機構,88251706,C04,長照機構暨長照人員相關管理資訊系統,1R0100034,T06,T0601,臺北市中山區力行里復興北路62號3樓之1(6室),C04
AFA00334688,有限責任臺北市全國照服員勞動合作社附設臺北市私立全方位居家長照機構,88184382,C04,長照機構暨長照人員相關管理資訊系統,1R0100035,T06,T0601,臺北市萬華區青年路106巷9號,C04
AFA00335038,紙飛機服務科技股份有限公司附設臺北市私立紙飛機居家長照機構,90814421,C04,長照機構暨長照人員相關管理資訊系統,1V0100032,T06,T0601,臺北市萬華區青山里西園路一段200號8樓之3,C04
